#class tools::wcsv::ntuple
#title Per-event scintillation tallies
#separator 44
#vector_separator 59
#column int event
#column double edep_keV
#column int photons_generated
#column int photons_detected
#column double first_detection_ns
#column double mean_detection_ns
278,662,32,14,0.81129,2.12007
279,662,17,5,0.883517,2.49918
280,662,40,22,1.0016,4.01457
281,662,26,17,0.858526,3.56668
282,0,0,0,-1,-1
283,662,60,29,0.846049,3.29565
284,662,53,30,1.00505,4.15147
285,0,0,0,-1,-1
286,662,46,27,0.845135,5.34771
287,178.297,4,3,0.857497,1.18972
288,662,28,12,1.02493,2.69159
289,662,55,31,0.947438,2.53662
290,662,35,21,1.007,3.04738
291,662,86,49,1.00893,3.11086
292,662,35,14,1.08144,3.26994
293,662,119,76,0.808175,3.58946
294,662,34,14,0.889168,1.79391
295,662,37,27,1.01507,2.81498
296,662,44,27,1.02313,3.45166
297,662,72,42,1.0155,1.95432
298,127.031,0,0,-1,-1
299,292.067,17,10,0.987451,5.17619
300,662,44,19,0.854233,1.93116
301,662,17,7,0.924072,1.912
302,662,40,11,0.956813,3.10979
303,662,48,27,0.883331,3.44461
304,662,57,24,0.824392,4.64007
305,662,32,14,1.02353,5.23555
306,278.34,8,5,1.15376,1.755
307,243.408,0,0,-1,-1
308,393.152,27,15,1.02758,1.81484
309,662,56,24,0.96051,2.38354
310,662,19,7,1.02358,4.69479
311,662,38,23,0.926599,3.66246
312,662,76,37,0.984239,5.98857
313,662,68,35,0.83993,4.64663
314,662,101,54,0.965143,3.08577
315,662,48,29,1.00579,1.76863
316,662,148,64,0.967691,3.67076
317,662,28,15,0.91706,4.83312
318,662,69,46,0.988919,2.24031
319,353.784,12,5,1.04857,1.12836
320,662,25,13,1.0226,3.01634
321,662,15,6,0.898114,1.42165
322,662,23,17,0.854,2.03129
323,662,19,5,1.05098,5.66984
324,662,46,32,0.988266,3.90724
325,465.329,71,43,1.03711,4.05013
326,662,36,22,0.864205,2.40692
327,662,53,26,0.994059,4.03183
328,662,27,11,0.862788,3.81451
329,662,29,16,0.923838,2.32441
330,662,72,32,0.851754,3.65336
