#class tools::wcsv::ntuple
#title Per-event scintillation tallies
#separator 44
#vector_separator 59
#column int event
#column double edep_keV
#column int photons_generated
#column int photons_detected
#column double first_detection_ns
#column double mean_detection_ns
152,662,91,45,0.833735,3.08902
153,163.414,1,0,-1,-1
154,662,52,30,0.932563,1.67135
155,662,50,21,0.840881,3.22733
156,533.998,45,29,0.942359,1.82726
157,662,81,43,0.905479,2.54842
158,148.249,0,0,-1,-1
159,662,53,26,0.893576,1.8774
160,341.203,41,26,0.934382,2.00504
161,662,25,15,0.91406,3.78934
162,0,0,0,-1,-1
163,662,27,11,0.944873,1.82572
164,465.129,44,30,0.989512,1.54962
165,344.83,8,4,0.854999,1.57698
166,662,16,10,0.861518,2.00865
167,662,33,16,0.795302,2.13649
168,0,0,0,-1,-1
169,662,37,15,0.995739,2.69193
170,662,46,32,1.02607,1.95003
171,127.573,2,1,0.918064,0.918064
172,662,30,18,0.890988,2.42627
173,662,41,21,0.997917,2.4043
174,444.961,68,46,0.834396,1.31921
175,9.44606,0,0,-1,-1
176,662,55,31,0.872019,1.6155
177,662,31,16,0.977149,2.33361
178,662,51,18,0.929345,1.92373
179,662,49,23,0.851903,1.65212
180,662,62,35,0.939825,1.49505
181,662,54,35,0.879172,1.99688
182,333.295,14,4,1.03453,2.92922
183,662,50,29,0.92633,1.77639
184,662,72,40,0.914692,1.95591
185,487.304,47,29,1.00179,1.30433
186,662,46,28,0.998605,2.53139
187,662,14,9,0.939846,2.04604
188,662,44,32,0.831601,2.10589
189,370.651,21,14,0.869768,3.07229
190,473.676,33,25,1.03895,1.12007
191,325.89,23,11,0.912098,1.72397
192,662,31,14,1.00918,2.73701
193,250.988,3,1,2.95715,2.95715
194,662,55,24,0.949129,3.23501
195,662,92,45,0.944624,3.03579
196,662,65,29,0.930807,2.29356
197,662,77,46,0.84581,1.95123
198,662,53,28,0.983097,1.51463
199,270.511,6,1,1.0206,1.0206
200,0,0,0,-1,-1
201,269.574,30,20,0.821482,1.51548
202,662,112,62,0.904372,2.48448
203,662,93,53,0.933314,2.23022
204,0,0,0,-1,-1
205,662,63,41,0.874366,1.26937
206,662,64,29,0.976001,2.15842
207,662,53,34,0.916423,2.13924
208,662,67,42,0.919666,1.33794
209,662,41,25,0.881961,2.75236
210,662,12,6,1.00133,1.0168
211,662,27,15,0.869274,2.02498
212,82.8241,0,0,-1,-1
213,662,85,42,0.921334,2.1412
214,0,0,0,-1,-1
215,662,33,18,0.813679,3.47955
216,0,0,0,-1,-1
217,0,0,0,-1,-1
218,662,40,22,0.931998,1.98171
219,662,97,57,0.901387,2.42582
220,450.819,42,28,0.865529,2.28475
221,184.533,7,5,0.822242,2.41975
222,0,0,0,-1,-1
223,0,0,0,-1,-1
224,662,54,30,0.907684,1.83635
225,662,51,30,0.902741,2.04109
226,662,58,35,0.857062,2.32656
227,662,23,19,0.94753,2.99386
228,382.198,46,26,0.800635,1.87766
229,662,57,33,0.880565,1.87072
230,662,8,1,0.913371,0.913371
231,279.126,0,0,-1,-1
232,662,99,48,0.898904,1.93837
233,662,60,26,0.84946,2.27142
234,662,34,15,0.895224,2.47443
235,662,24,14,0.862026,1.38202
236,0,0,0,-1,-1
237,662,38,22,0.962812,1.22864
238,662,53,37,0.930238,1.84037
239,662,92,45,0.898724,2.3033
240,0,0,0,-1,-1
241,0,0,0,-1,-1
242,662,95,39,0.856839,2.62788
243,662,95,48,0.891354,2.14178
244,662,23,15,0.8114,1.41981
245,662,87,45,0.939974,1.95504
246,662,58,36,0.838034,2.96999
247,0,0,0,-1,-1
248,431.374,40,29,0.980474,2.04931
249,0,0,0,-1,-1
250,662,43,19,1.02631,1.82851
251,0,0,0,-1,-1
252,662,25,12,0.873934,2.0165
253,662,27,12,0.927902,4.22027
254,662,98,55,0.825877,3.04294
255,662,13,7,0.914377,3.20904
256,662,67,35,0.964768,2.91436
257,0,0,0,-1,-1
258,464.259,33,15,0.974381,1.682
259,662,42,25,0.854766,1.80257
260,662,25,14,0.896122,3.33086
261,449.176,60,29,0.805725,2.66314
262,662,23,12,0.884817,1.08603
263,662,124,70,0.949879,1.99553
264,662,39,25,0.974353,2.60114
