#class tools::wcsv::ntuple
#title Per-event scintillation tallies
#separator 44
#vector_separator 59
#column int event
#column double edep_keV
#column int photons_generated
#column int photons_detected
#column double first_detection_ns
#column double mean_detection_ns
153,662,46,26,0.956803,1.7152
154,662,90,37,0.881605,4.19412
155,662,50,21,0.901874,4.36493
156,662,50,24,0.845747,3.68315
157,662,51,26,1.02931,3.74909
158,662,41,21,0.952791,5.31949
159,662,45,21,0.968301,3.44575
160,16.408,0,0,-1,-1
161,0,0,0,-1,-1
162,0,0,0,-1,-1
163,0,0,0,-1,-1
164,226.667,1,1,2.4359,2.4359
165,193.486,5,3,0.852433,7.02914
166,662,23,11,0.952838,2.40915
167,662,34,21,1.01385,1.63773
168,662,64,31,0.822911,4.44736
169,0,0,0,-1,-1
170,662,42,20,1.07775,4.80517
171,99.8875,0,0,-1,-1
172,662,46,23,0.926189,4.22807
173,0,0,0,-1,-1
174,662,72,46,0.920839,3.90384
175,662,49,27,0.923705,5.34422
176,662,50,26,0.972445,4.24394
177,662,7,3,0.816771,0.818182
178,0,0,0,-1,-1
179,221.413,5,4,1.13374,1.59155
180,662,49,21,0.933593,5.60544
181,202.297,0,0,-1,-1
182,662,43,25,0.864615,1.89182
183,662,70,36,0.983254,4.92675
184,315.689,19,10,0.983755,1.43764
185,662,30,21,0.946517,4.21794
186,662,78,31,0.967236,3.85456
187,393.803,37,20,0.811715,3.8463
188,662,45,24,0.983038,6.07107
189,662,47,28,0.981508,4.0864
190,662,55,34,0.848314,2.44508
191,662,29,12,0.924705,3.12326
192,0,0,0,-1,-1
193,662,37,13,0.997644,3.11478
194,662,102,55,0.913273,4.56238
195,355.124,16,8,0.954625,1.44772
196,662,56,27,0.984578,5.0475
197,0,0,0,-1,-1
198,662,87,38,0.962599,4.04295
199,662,42,22,0.969582,5.44598
200,662,32,18,0.978357,7.28654
201,0,0,0,-1,-1
202,662,23,12,0.93651,2.66301
203,662,31,11,0.969446,2.03711
204,662,69,41,0.870532,2.32579
205,662,17,7,0.942338,5.85783
206,662,44,21,0.978771,3.24173
207,662,11,9,0.959222,2.90956
208,0,0,0,-1,-1
209,662,41,23,0.969146,2.94789
210,662,10,6,0.878737,4.08034
211,662,40,15,0.862563,2.23068
212,662,34,16,0.89209,3.05573
213,170.569,3,0,-1,-1
214,662,33,18,0.871992,3.55371
215,662,67,36,0.982683,3.34573
216,280.153,11,6,0.955141,2.19575
217,662,62,32,0.991683,3.57919
218,295.667,3,1,0.903627,0.903627
219,662,26,14,0.91693,3.85002
220,383.226,43,18,1.00595,4.62026
221,662,72,38,0.96173,3.03535
222,662,40,22,0.930099,2.59875
223,0,0,0,-1,-1
224,514.729,28,14,1.03677,4.34857
225,662,21,10,0.906369,1.04362
226,182.812,5,3,0.995084,3.02676
227,662,52,28,0.945846,1.53169
228,662,81,43,0.926185,2.4439
229,662,33,18,0.88161,3.29706
230,662,47,22,0.961682,2.54022
231,662,25,12,0.972054,4.5456
232,466.503,71,38,1.02318,2.86665
233,662,80,44,1.00118,2.05415
234,662,24,15,1.00251,3.48749
235,662,47,31,0.814875,5.17072
236,662,31,18,0.978133,4.46044
237,0,0,0,-1,-1
238,662,47,27,0.981224,4.98451
239,0,0,0,-1,-1
240,662,44,20,0.953529,2.35372
241,444.668,52,33,1.02436,4.53462
242,0,0,0,-1,-1
243,52.6507,0,0,-1,-1
244,380.685,25,13,0.915629,1.27727
245,125.001,0,0,-1,-1
246,0,0,0,-1,-1
247,662,109,58,0.882566,3.1688
248,662,27,10,0.912046,1.76724
249,0,0,0,-1,-1
250,98.4203,0,0,-1,-1
251,662,23,10,0.99452,3.95704
252,662,49,20,0.978662,2.10581
253,0,0,0,-1,-1
254,662,50,26,0.844157,2.2685
255,662,51,27,0.939467,3.64717
256,662,21,13,0.800857,1.14906
257,662,12,7,0.86955,1.98875
258,340.581,21,4,0.898699,4.77263
259,0,0,0,-1,-1
260,662,43,23,0.956965,5.62932
261,662,15,6,1.14193,1.20474
262,662,45,28,0.961947,2.03943
263,0,0,0,-1,-1
264,662,25,14,1.01781,2.75764
265,662,8,5,0.869366,2.52815
266,662,50,34,1.01996,4.04473
267,427.335,58,30,1.00761,2.46105
268,662,18,5,1.00254,13.1381
269,662,29,14,0.927113,5.60737
270,662,53,33,0.931696,5.79494
271,18.0468,0,0,-1,-1
272,0,0,0,-1,-1
273,0,0,0,-1,-1
274,662,47,22,0.991012,3.45069
275,662,16,8,0.888327,1.72629
276,662,55,26,0.975897,3.69719
277,662,48,22,1.00732,3.74257
278,662,85,36,0.923848,3.7276
279,662,30,12,0.893902,2.36393
280,662,18,10,0.984006,1.25433
281,0,0,0,-1,-1
282,53.5516,0,0,-1,-1
283,389.94,27,21,0.831857,2.69673
284,0,0,0,-1,-1
285,662,68,34,0.92927,4.20332
286,662,45,23,0.971028,2.25201
287,662,81,42,0.963884,3.79097
288,662,36,19,0.930599,4.4763
289,662,73,40,0.879224,3.9726
290,662,22,12,0.816783,2.2495
291,662,97,44,0.908281,3.73971
